ID,Title,Creator,Tags,Published Time,Duration,Description,View Count,Like Count,Like Rate,Comment Count,Error,YouTube Links,Archive URL
46RPLQJmj9A,Orange Order Festival - Rossnowlagh 2007 Part 2,caltonmedia,"['Orange', 'Order', 'Cavan', 'Monaghan', 'Leitrim', 'Donegal', 'Ulster', 'Protestant', 'Unionist', 'British', 'Loyalist', 'Music', 'Christian', 'Ireland', 'Scots']",2007-07-08T11:17:13Z,PT9M34S,"Orange Order parade in Rossnowlagh Co. Donegal 2007. This is an annual parade held as the Donegal 12th celebrations. Orangemen and women attend from Cavan, Donegal, Leitrim, Monaghan, Northern Ireland, Scotland, England and throughout the world.

This is part 2.",5525,14,,0,,https://www.youtube.com/watch?v=46RPLQJmj9A,https://archive.org/details/youtube-46RPLQJmj9A
IkYx--x9wa0,Mercy Mercy Me (The Ecology) - Marvin Gaye,erkd1,"['environment', 'greenliving', 'marvin', 'gaye', 'politics']",2007-07-08T11:44:49Z,PT3M16S,Passing along the Marvin Gaye message in a video slide show tribute.,253525,855,,78,,https://www.youtube.com/watch?v=IkYx--x9wa0,https://archive.org/details/youtube-IkYx--x9wa0
7EossP3aUGQ,Orange Order Festival - Rossnowlagh 2007 Part 3,caltonmedia,"['Orange', 'Order', 'Rossnowlagh', 'Donegal', 'Ireland', 'Eire', 'Republic', 'Irish', 'Scots', 'Ulster', 'Cavan', 'Monaghan', 'Leitrim', 'Christian', 'Music', 'Parade']",2007-07-08T13:01:29Z,PT9M56S,"Footage of the annual Donegal 12th celebrations in the coastal town of Rossnowlagh in Co. Donegal. Orangemen and women from across Ireland, the UK, and from further afield come together to celebrate an excellent family day out.

This is part 3.",2960,3,,0,,https://www.youtube.com/watch?v=7EossP3aUGQ,https://archive.org/details/youtube-7EossP3aUGQ
5Eu-rCbX0_o,Ulster Scots Festival - Thiepval Memorial Pipe Band,caltonmedia,"['Orange', 'Order', 'Rossnowlagh', 'Donegal', 'Convoy', 'Thiepval', 'Pipe', 'Band', 'Music', 'Scots', 'Irish', 'Culture', 'Ulster', 'Protestant', 'Unionist', 'British']",2007-07-08T13:42:47Z,PT2M20S,"Thiepval Memorial Pipe Band from Convoy, Co. Donegal playing at the annual Rossnowlagh Orange Order parade in Co. Donegal (July 2007).",14028,48,,0,,https://www.youtube.com/watch?v=5Eu-rCbX0_o,https://archive.org/details/youtube-5Eu-rCbX0_o
WMrdrjAjnw4,Orange Order Festival - Rossnowlagh 2007 Part 4,caltonmedia,"['Orange', 'Order', 'Donegal', 'Cavan', 'Monaghan', 'Leitrim', 'Ulster', 'Protestant', 'Ireland', 'Scots', 'Irish', 'British', 'Unionist', 'Music', 'Christian', 'Fun']",2007-07-08T15:51:49Z,PT9M59S,"Footage of the annual Donegal Orange Order parade in Rossnowlagh. 

This is part 4",3005,4,,1,,https://www.youtube.com/watch?v=WMrdrjAjnw4,https://archive.org/details/youtube-WMrdrjAjnw4
tCG0hT30AhU,Orange Order Festival - Rossnowlagh 2007 Part 5,caltonmedia,"['Orange', 'Order', 'Cavan', 'Monaghan', 'Donegal', 'Leitrim', 'Ireland', 'Orangeism', 'Protestant', 'Unionist', 'Loyalist', 'Christian', 'Music', 'Culture']",2007-07-08T16:45:55Z,PT3M43S,"Rossnowlagh Co. Donegal 2007. This coastal town in Donegal hosts the annual Orange Order pre-12th celebrations for Co. Donegal, Monaghan, Cavan and Leitrim.

This is part 5.",2168,5,,1,,https://www.youtube.com/watch?v=tCG0hT30AhU,https://archive.org/details/youtube-tCG0hT30AhU
ogYYeHP_k_U,Shine,Jeffrey Giaimo,"['Shine', 'Newboys']",2007-07-09T08:07:10Z,PT2M3S,"First Music vid, I made, its obvious :P",245,7,,9,,https://www.youtube.com/watch?v=ogYYeHP_k_U,https://archive.org/details/youtube-ogYYeHP_k_U
FOkFqAYtm_k,Luigi Looks Deceiving,MarkieV101,"['youtube', 'poop', 'hotel', 'mario', 'cd-i', 'music', 'looks', 'are', 'deceiving', 'when', 'koopas', 'involved', 'luigi', 'tree', 'morton', 'nutty']",2007-07-09T21:07:00Z,PT1M4S,An experiment in a trial version of FL Studio and Windows Movie Maker. No Koopas were involved in the making of this crap...or were they?,3186,21,,5,,https://www.youtube.com/watch?v=FOkFqAYtm_k,https://archive.org/details/youtube-FOkFqAYtm_k
fluQLX8-BTg,Jon Mclaughlin - Perfect (Live on PCTV),Park City Television,"['jon', 'mclaughlin', 'piano', 'perfect', 'indiana', 'park', 'city', 'television', 'pctv', 'utah', 'music', 'rock']",2007-07-11T00:00:00Z,PT4M,"Piano rocker Jon Mclaughlin plays a selection from his new cd, ""Indiana"" on Park City Television.\r\n\r\nFor more, watch PCTV live online at http://parkcity.tv.",21266,50,,10,,https://www.youtube.com/watch?v=fluQLX8-BTg,https://archive.org/details/prkcitut-Jon_Mclaughlin_-_Perfect_Live_on_PCTV
cdjqeNWJ5n8,"Free Palestine: Gaza is not free, it's a huge israeli prison",freepalestineee,"['free', 'palestine', 'palestina', 'libera', 'israel', 'terror', 'israele', 'fatah', 'intifada', 'us', 'army', 'usa', 'bush', 'arab', 'music', 'filastin', 'gaza', 'strip', 'boa']",2007-07-11T00:50:33Z,PT3M10S,"by http://guerrillaradio.iobloggo.com/

After weeks of Israeli closure, Gaza Strip is completely out of bread 
 
     
 Dear Friends,
 
The Israeli government convinced many people that it ""gave Gaza back to the Palestinians"" a few months ago, but as the report below demonstrates, Israel still controls the people in Gaza, and now it is making them go without bread—literally. Gaza is not free; it is a huge prison controlled by Israel.
 
As long as there is a Jewish state in Palestine, Zionist leaders will subject non-Jews to racist policies like this. These policies are necessary because a Jewish state—in order to ""secure"" a Jewish majority population—needs to drive non-Jews out of the Jewish state part of Palestine and forcibly prevent them from returning to their country, all of which requires brutal measures to control Palestinians. The atrocities that Israel now commits in its occupation of the West Bank and control of Gazan borders are, as Israel says, security measures; the point is that they are designed to make secure that which should be abolished—a racist state (Israel itself, not just its occupation of the territories) based on oppression of and discrimination against non-Jews in ways that top South African trade unionist Willy Madisha, president of  COSATU, said made South Africa's apartheid policies a ""sunday picnic"" in comparison.


by the palestinian/italian blog 
http://guerrillaradio.iobloggo.com/",9510,81,,77,,https://www.youtube.com/watch?v=cdjqeNWJ5n8,https://archive.org/details/youtube-cdjqeNWJ5n8
rI9rwoTuaYY,Jon Mclaughlin - Beautiful Disaster (Live on PCTV),Park City Television,"['jon', 'mclaughlin', 'piano', 'beautiful', 'disaster', 'indiana', 'park', 'city', 'television', 'pctv', 'utah', 'music', 'rock']",2007-07-11T19:18:30Z,PT4M20S,"Piano rocker Jon Mclaughlin plays a selection from his new cd, ""Indiana"" on Park City Television.

For more, watch PCTV live online at http://parkcity.tv.",98385,201,,56,,https://www.youtube.com/watch?v=rI9rwoTuaYY&pp=ygUySm9uIE1jbGF1Z2hsaW4gLSBCZWF1dGlmdWwgRGlzYXN0ZXIgKExpdmUgb24gUENUVik%3D,https://archive.org/details/prkcitut-Jon_Mclaughlin_-_Beautiful_Disaster_Live_on_PCTV
yaR2cLU3IB0,Jon Mclaughlin - Human (Live on PCTV),Park City Television,"['jon', 'mclaughlin', 'piano', 'beautiful', 'disaster', 'indiana', 'park', 'city', 'television', 'pctv', 'utah', 'music', 'rock']",2007-07-11T19:34:43Z,PT3M53S,"Piano rocker Jon Mclaughlin plays a selection from his new cd, ""Indiana"" on Park City Television.

For more, watch PCTV live online at http://parkcity.tv.",79771,188,,34,,https://www.youtube.com/watch?v=yaR2cLU3IB0&pp=ygUlSm9uIE1jbGF1Z2hsaW4gLSBIdW1hbiAoTGl2ZSBvbiBQQ1RWKQ%3D%3D,https://archive.org/details/prkcitut-Jon_Mclaughlin_-_Human_Live_on_PCTV
vSqEWd4t9M4,Sony VX-2000 Instructional Video,Duncan Skiles,"['sony', 'camera', 'instructional', 'video', 'vx-2000', 'perez', 'prado', 'music', 'guitar', 'singing', 'exposure', 'shutter', 'speed', 'iris']",2007-07-12T01:03:03Z,PT6M41S,"Learn how to use a mini-dv camera. Sort of.

Music by William Reyes.
Lyrics by Duncan Skiles.

Directed and edited by Duncan Skiles.
http://www.duncanskiles.com",18988,338,,56,,https://www.youtube.com/watch?v=vSqEWd4t9M4,https://archive.org/details/youtube-vSqEWd4t9M4
tGg6nu_tm3U,PARAMORE talks to Eric Blair 2007,blairingoutshow,"['PARAMORE', 'VANSWARPEDTOUR', 'Fueled', 'By', 'Ramen', 'FALLOUTBOY', 'ERIC', 'BLAIR']",2007-07-12T22:17:39Z,PT9M51S,"ERIC BLAIR INTERVIEWS Hayley Williams & Zac Farro
OF THE BAND PARAMORE BACKSTAGE @ THE 2007
VANS WARPED TOUR POMONA",61849,487,,53,,https://www.youtube.com/watch?v=tGg6nu_tm3U,https://archive.org/details/youtube-tGg6nu_tm3U
B0zJKf6tA5c,New Orleans Second Line Drumming,iching64,"['New', 'Orleans', 'jazz', 'second', 'line', 'drums', 'drumming', 'Dwayne', 'Williams', 'jason', 'slack']",2007-07-12T22:58:10Z,PT3M41S,"Jamming before the gig. Master bass drummer Dwayne Williams and multi-instrumentalist Jason Slack jamming for fun while visiting Hudson, NY for a gig.",84462,473,,46,,https://www.youtube.com/watch?v=B0zJKf6tA5c,https://archive.org/details/youtube-B0zJKf6tA5c
mVCPPjqu1y8,DC Talk - Since I met You,Ga Briela,"['Dc', 'talk', 'Since', 'met', 'you', 'wow2002', 'wow', '2002', 'Kevin', 'max', 'Michael', 'Tait', 'Tobymac', 'rock', 'music', 'gospel', 'christian']",2007-07-13T00:11:11Z,PT4M43S,DC Talk - Since I met You (live),68996,131,,18,,https://www.youtube.com/watch?v=mVCPPjqu1y8,https://archive.org/details/youtube-mVCPPjqu1y8
QyZo5zmJT0g,≈Off The Hinges≈ 1 (music & magic),ChangeDaChannel,"['changedachannel', 'off', 'the', 'hinges', 'music', 'tekno', 'magic', 'fun', 'spoon', 'bending', 'spoonbending']",2007-07-13T01:20:57Z,PT2M2S,New show of me just playing with my tunes and video:) Hope you enjoy! Peace be Spilt!,5158,103,,31,,https://www.youtube.com/watch?v=QyZo5zmJT0g,https://archive.org/details/youtube-QyZo5zmJT0g
7bkk00_NPdI,Live Free or Die!,TackleTheWorld,"['tax', 'truth', 'honesty', 'New', 'Hampshire', 'Ed', 'Elaine', 'Brown', 'Plainfield', 'concert', 'freedom', 'music']",2007-07-15T05:34:40Z,PT2M10S,"A Concert in support of Ed & Elaine took place 14 July, 2007.  How do two fugitives have a concert in their front yard?  They aren't fugitives, they're heroes showing the federal government for what they are: violent bullies who want your  money.",2516,24,,1,,https://www.youtube.com/watch?v=7bkk00_NPdI,https://archive.org/details/youtube-7bkk00_NPdI
kFv0X0gS8N4,Ivana Wong - The Invisible Men  - 1 Litre of Tears,mebefatboy,"['Ivana', 'Wong', '-', '1', 'Litre', 'of', 'Tears']",2007-07-16T21:45:54Z,PT3M23S,Ivana Wong - 1 Litre of Tears,9204,15,,3,,https://www.youtube.com/watch?v=kFv0X0gS8N4,https://archive.org/details/youtube-kFv0X0gS8N4
u9977fyYQqM,myspace.com/danimamanrocks,shaya,"['dani', 'maman', 'rock', 'jewish', 'music']",2007-07-17T06:13:42Z,PT3M51S,dani maman jamming,5175,35,,4,,https://www.youtube.com/watch?v=u9977fyYQqM,https://archive.org/details/youtube-u9977fyYQqM
T2qr4tRfyM8,OneUps Recording Sesh,Duncan Skiles,"['oneups', 'zelda', 'mustin', 'video', 'game', 'music', 'saxophone', 'keyboard', 'guitar', 'computer', 'cakewalk', 'sonar']",2007-07-17T13:16:05Z,PT3M45S,"A multi-angle view of Mustin, William Reyes and Anthony Lofton recording 'Bossa De Link' for the album, 'The OneUps, Vol. 1'.

Shot and edited by Duncan Skiles

http://www.TheOneUps.com",4409,55,,10,,https://www.youtube.com/watch?v=T2qr4tRfyM8,https://archive.org/details/youtube-T2qr4tRfyM8
GayFWWH79Lc,Lament For The Lost,Ronan Mc,"['Wolfe', 'Tones']",2007-07-17T16:21:21Z,PT3M20S,"Another new song by the tones penned by Brian Warfield and Sung by Tommy Bryne,a song about the dublin and monaghan bombings.",7761,44,,3,,https://www.youtube.com/watch?v=GayFWWH79Lc,https://archive.org/details/youtube-GayFWWH79Lc
pAwR6w2TgxY,Alice,Pogo,"['Alice', 'Wonderland', 'Pogo', 'Disney', 'Techno', 'Remix', 'Upular', 'Toyz', 'Noize', 'Buzzwing', 'Expialidocious', 'Skynet', 'Symphonic']",2007-07-18T08:31:01Z,PT2M45S,"Remix of Alice In Wonderland (1951)
Instagram: https://www.instagram.com/pogomix/
Spotify: https://open.spotify.com/artist/1ng3xz2dyz57Z1WpnzM2G7
Bandcamp: https://pogomix.bandcamp.com/
SoundCloud: https://soundcloud.com/pogomix
Twitter: https://twitter.com/OfficialPogo",32692373,474526,,30276,,https://www.youtube.com/watch?v=pAwR6w2TgxY,https://archive.org/details/AlicePogo
hn-LZWm_juY,Good Riddance (Time of Your Life) Green Day acoustic cover,moberod,"['green', 'day', 'acoustic', 'cover', 'good', 'riddance', 'time', 'of', 'your', 'life', 'moberod', 'benn', 'poulos', 'rock', 'guitar']",2007-07-18T21:06:23Z,PT2M56S,An acoustic cover of Green Day's "Good Riddance (Time of Your Life)"  Check out my other videos on here and more music at http://www.myspace.com/moberod,179521,1449,,293,,https://www.youtube.com/watch?v=hn-LZWm_juY,https://archive.org/details/youtube-hn-LZWm_juY
aR-kTGD5VZc,ニコニコ組曲　原曲ver,懐かしい動画チャンネル,['ニコニコ'],2007-07-19T15:45:35Z,PT10M39S,"ニコニコ組曲です。
原曲を繋ぎ合わせて動画にしてみました。",10867856,60077,,7661,,https://www.youtube.com/watch?v=aR-kTGD5VZc&pp=ygUr44OL44Kz44OL44Kz57WE5puy44CA5Y6f5puydmVyIFthUktUR0Q1VlpjXQ%3D%3D,https://archive.org/details/ver-a-r-k-tgd-5-vzc
t61GsSuca8g,THE RED JUMPSUIT APPARATUS talks to Eric Blair 2007,blairingoutshow,"['THE', 'RED', 'JUMPSUIT', 'APPARATUS', 'ERIC', 'BLAIR', 'WARPEDTOUR']",2007-07-20T02:38:37Z,PT10M5S,"ERIC BLAIR talks to Ronnie Winter lead vocals
of THE RED JUMPSUIT APPARATUS
backstage @The 2007 Warped tour",10503,79,,28,,https://www.youtube.com/watch?v=t61GsSuca8g,https://archive.org/details/youtube-t61GsSuca8g
xA0dteBZM0k,Re: Ask a pumpkin!,Representative Press ?,"['smashing', 'pumpkins', 'billy', 'corgan', 'jimmy', 'chamberlin', 'ask', 'questions']",2007-07-23T04:00:12Z,PT39S,"http://representativepress.blogspot.com/2007/07/re-ask-pumpkin.html
see link",9304,38,,12,,https://www.youtube.com/watch?v=xA0dteBZM0k,https://archive.org/details/youtube-xA0dteBZM0k
igb_5bqLgWk,Lil iROCC Williams - All my People,Luiz Fernando Alves,"['lil', 'irocc', 'williams', 'all', 'my', 'people']",2007-07-23T04:51:21Z,PT3M36S,music video,63947,351,,60,,https://www.youtube.com/watch?v=igb_5bqLgWk,https://archive.org/details/youtube-igb_5bqLgWk
aa1nN5WgFy4,Psychiatrie fr 2006 - 9/11,spy2006fr,"['speudo', 'science', 'illuminati', 'new', 'world', 'order', 'nwo', 'franc', 'macon', 'thesavoisien', 'satan', 'lucifer', 'juif', 'apocalypse', 'revelation', 'medecin']",2007-07-23T15:40:48Z,PT10M43S,http://www.the-savoisien.com,2888,8,,Not available,,https://www.youtube.com/watch?v=aa1nN5WgFy4,https://archive.org/details/youtube-aa1nN5WgFy4
Ojfy8sbbL78,RARE Krayzie Bone Freestyle/Accappella (OLD VHS Tape),krayzie47,"['Krayzie', 'Bone', 'Thugs', 'Harmony', 'Accappella', 'Interview', 'VHS', 'AOW', 'Art', 'War', 'Strength', 'Loyalty', 'Lil', 'love', 'Akon', 'Mariah']",2007-07-23T18:33:36Z,PT1M9S,AOW Era (clog up yo Mind),596183,1431,,319,,https://www.youtube.com/watch?v=Ojfy8sbbL78,https://archive.org/details/youtube-Ojfy8sbbL78
_4LErXIYXNM,OneWg explora o cérebro em cria??o para o Energia,Tudocom,"['tudocom', 'energia', 'onewg', 'cérebro', 'educa??o', 'propaganda', 'publicidade', 'catarinense', 'música', 'jingle', 'cabe?a']",2007-07-23T20:19:20Z,PT1M1S,OneWg explora o cérebro em cria??o para o Energia,920,1,,0,,https://www.youtube.com/watch?v=_4LErXIYXNM,https://archive.org/details/youtube-video-one-wg-explora-o-cerebro-em-criacao-para-o-energia
dKtfnesjMos,Hawk Nelson- Everybody Clap Your Hands,Zach Knight,"['creation', 'hawk', 'nelson', 'everybody', 'clap', 'hands', 'rock', 'music', 'song', 'concert', 'live', 'awesome', 'cool', 'sweet']",2007-07-24T04:36:16Z,PT1M33S,this was at creation 2007. One of the best concerts i have seen.,24231,15,,3,,https://www.youtube.com/watch?v=dKtfnesjMos,https://archive.org/details/youtube-dKtfnesjMos
pEU4ApHjekE,We Are Change at Ed Brown Live Free or Die Concert,WeAreChange,"['ed', 'brown', 'we', 'are', 'change', 'concert', 'dave', 'cahill', 'live', 'free', 'or', 'die']",2007-07-25T20:10:07Z,PT5M16S,"SUPPORT THE RESISTANCE http://www.wearechange.org/?page_id=9453

WeAreChange.org News reporting from the Live Free or Die concert. Dave Cahill playing and Randy Weaver's speech along with childish antics by Homeland Security.

WeAreChange.org attended the Live Free or Die Concert at Ed and Elaine Brown's house in Plainfield, New Hampshire. Upon entering the property it was observed that a couple of local police were monitoring Center of Town Road. They waived at us as we drove through at about noon. They certainly didn't seem to care about our safety by warning us of some danger ahead, but rather tipped their hat so to speak as we drove by. How can the Plainfield Police say that they would refuse to send in emergency medical care because of the danger but not warn traveler's on the road?

The whole day was very festive with many bands and speakers filling the day's event. It would have been perfect if not for the homeland security helicopter buzzing around the entire day. However, most attendees were unaffected by the annoying sounds of the ""Homeland Insecurity"" chopper. In fact the net effect of this childish antic was to further consolidate the truth that Homeland Security is the new Gestapo more concerned with freedom loving Americans than protecting our borders. How many potential enemy of the states could have been stopped that day by flying the border instead of annoying concert goers.

Here is a clip of some of the day's highlights.",1635,20,,6,,https://www.youtube.com/watch?v=pEU4ApHjekE,https://archive.org/details/youtube-pEU4ApHjekE
#NAME?,Grens & LOL 553,David Milliken,"['protestant', 'loyalist', 'orange', 'flute', 'band']",2007-07-26T14:51:35Z,PT48S,"Ulster Grenadiers & LOL 553 
12th July 2005",738,0,,0,,https://www.youtube.com/watch?v=-c2waP0FSK4,https://archive.org/details/youtube--c2waP0FSK4
V4g9B_n4ZN0,Pride of Motherwell,David Milliken,"['Protestant', 'loyalist', 'orange', 'flute', 'band']",2007-07-26T14:55:39Z,PT23S,Short clip of Pride of Motherwell flute band. Twelfth July 2005.,1080,0,,0,,https://www.youtube.com/watch?v=V4g9B_n4ZN0,https://archive.org/details/youtube-V4g9B_n4ZN0
4jXaXMBNmqk,Shankil Rd Defenders,David Milliken,"['protestant', 'loyalist', 'orange', 'flute', 'band']",2007-07-26T14:59:55Z,PT13S,Short clip of Shankil Rd Defenders flute band. Twelfth July 2005,118,1,,0,,https://www.youtube.com/watch?v=4jXaXMBNmqk,https://archive.org/details/youtube-4jXaXMBNmqk
uKWfyIajuVI,Saracen Flute Band,David Milliken,"['protestant', 'loyalist', 'orange', 'flute', 'band']",2007-07-26T15:14:55Z,PT22S,Short clip of the Saracen Flute Band. Twelfth July 2005,2804,3,,0,,https://www.youtube.com/watch?v=uKWfyIajuVI,https://archive.org/details/youtube-uKWfyIajuVI
B0vPeYR7xSo,Grens,David Milliken,['grens'],2007-07-26T15:16:24Z,PT8S,really short clip,205,1,,0,,https://www.youtube.com/watch?v=B0vPeYR7xSo,https://archive.org/details/youtube-B0vPeYR7xSo
7Td2j-GPbTk,Chocolate Rain - 4chan Remix,Dowawhirl,['4cha'],2007-07-28T07:35:10Z,PT5M32S,Chocolate Rain,223608,2073,,509,,https://www.youtube.com/watch?v=7Td2j-GPbTk,https://archive.org/details/youtube-7Td2j-GPbTk
6C1Gd2tS96E,FIERJ TV 1.251- Comunidade na TV - Sarit Hadad,fierj,"['sarit', 'hadad', 'ctvfierj', 'fierj', 'ctv', 'comunidade', 'judeu', 'judaico', 'judaica', 'israelita', 'israel', 'brasil']",2007-07-30T19:38:01Z,PT3M37S,29-jul-07 Musical Sarita Hadad com Rak Ata,19842,18,,2,,https://www.youtube.com/watch?v=6C1Gd2tS96E,https://archive.org/details/youtube-6C1Gd2tS96E
cZH4mVNL-HM,Green Day-Warning (Lyrics video),Greenddayfanatic,"['Green', 'day', 'Greenday', 'Warning', 'lyrics', 'included']",2007-07-31T05:44:41Z,PT3M44S,The video has Warning by Green Day and it has lyrics appearing where they are placed in the song.,187450,1125,,83,,https://www.youtube.com/watch?v=cZH4mVNL-HM,https://archive.org/details/youtube-cZH4mVNL-HM
Vgzj4vBz6oY,Eritrea - Besheri - Nara Warrior Dance by Adem Fayed Amer,Tigrinya Nationalist - ???? ??? ???????,"['Eritrea', 'Eritrean', 'Ethiopia', 'Somalia', 'Ethiopian', 'Somali', 'Sudan', 'Tigre', 'Tigrigna', 'North', 'East', 'African', 'Music', 'Egypt', 'Arab', 'Arabic', 'keny']",2007-08-01T02:56:03Z,PT6M24S,"Eritrean song in Nara
Title - Besheri
Singer - Adem Fayed Amer
Traditional Nara warrior dance and song advocating Steadfastness and bravery against the enemy.",87297,588,,108,,https://www.youtube.com/watch?v=Vgzj4vBz6oY,https://archive.org/details/youtube-Vgzj4vBz6oY
